date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:48:55	76124/76124	---M-Z	200	added ('OK')	text/html	etag:%221295c-5fdb0d74083e9-gzip%22	https://shreethemes.in/techwind/layouts/index.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index.html	(from )
11:48:56	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:18:59%20GMT	https://shreethemes.in/robots.txt		(from )
11:48:56	15406/15406	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%223c2e-5df1d6725f731%22	https://shreethemes.in/techwind/layouts/assets/images/favicon.ico	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/favicon.ico	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:56	2178/2178	---M-Z	200	added ('OK')	text/css	etag:%22882-5df1d672b0811-gzip%22	https://shreethemes.in/techwind/layouts/assets/libs/tiny-slider/tiny-slider.css	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/libs/tiny-slider/tiny-slider.css	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:57	66419/66419	---M-Z	200	added ('OK')	text/css	etag:%2210373-5df1d67281a11-gzip%22	https://shreethemes.in/techwind/layouts/assets/libs/@iconscout/unicons/css/line.css	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/libs/@iconscout/unicons/css/line.css	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:57	339252/339252	---M-Z	200	added ('OK')	text/css	etag:%2252d34-5fdb0d73f89e8-gzip%22	https://shreethemes.in/techwind/layouts/assets/libs/@mdi/font/css/materialdesignicons.min.css	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/libs/@mdi/font/css/materialdesignicons.min.css	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:57	265229/265229	---M-Z	200	added ('OK')	text/css	etag:%2240c0d-5fdb0d73f0ce8-gzip%22	https://shreethemes.in/techwind/layouts/assets/css/tailwind.css	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/css/tailwind.css	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:57	3914/3914	---M--	200	added ('OK')	image/png	etag:%22f4a-5df1d672700d1%22	https://shreethemes.in/techwind/layouts/assets/images/logo-dark.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/logo-dark.png	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:57	3011/3011	---M--	200	added ('OK')	image/png	etag:%22bc3-5df1d672700d1%22	https://shreethemes.in/techwind/layouts/assets/images/logo-light.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/logo-light.png	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:58	89791/89791	---M-Z	200	added ('OK')	text/html	etag:%2215ebf-5feb0fe34378b-gzip%22	https://shreethemes.in/techwind/layouts/index-saas.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-saas.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:58	77305/77305	---M-Z	200	added ('OK')	text/html	etag:%2212df9-5feb0fe33f90b-gzip%22	https://shreethemes.in/techwind/layouts/index-classic-saas.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-classic-saas.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:58	85536/85536	---M-Z	200	added ('OK')	text/html	etag:%2214e20-5feb0fe3427eb-gzip%22	https://shreethemes.in/techwind/layouts/index-modern-saas.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-modern-saas.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:58	82911/82911	---M-Z	200	added ('OK')	text/html	etag:%22143df-5fdb0d7401689-gzip%22	https://shreethemes.in/techwind/layouts/index-apps.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-apps.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:58	93656/93656	---M-Z	200	added ('OK')	text/html	etag:%2216dd8-5feb0fe33f90b-gzip%22	https://shreethemes.in/techwind/layouts/index-classic-app.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-classic-app.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:59	78708/78708	---M-Z	200	added ('OK')	text/html	etag:%2213374-5feb0fe34378b-gzip%22	https://shreethemes.in/techwind/layouts/index-smartwatch.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-smartwatch.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:59	84725/84725	---M-Z	200	added ('OK')	text/html	etag:%2214af5-5feb0fe3427eb-gzip%22	https://shreethemes.in/techwind/layouts/index-marketing.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-marketing.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:59	83120/83120	---M-Z	200	added ('OK')	text/html	etag:%22144b0-5feb0fe34378b-gzip%22	https://shreethemes.in/techwind/layouts/index-seo.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-seo.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:48:59	101270/101270	---M-Z	200	added ('OK')	text/html	etag:%2218b96-5fdb0d7407449-gzip%22	https://shreethemes.in/techwind/layouts/index-software.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-software.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:00	76016/76016	---M-Z	200	added ('OK')	text/html	etag:%22128f0-5fdb0d74064a9-gzip%22	https://shreethemes.in/techwind/layouts/index-payment.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-payment.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:00	86611/86611	---M-Z	200	added ('OK')	text/html	etag:%2215253-5feb0fe33f90b-gzip%22	https://shreethemes.in/techwind/layouts/index-charity.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-charity.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:00	83877/83877	---M-Z	200	added ('OK')	text/html	etag:%22147a5-5feb0fe34184b-gzip%22	https://shreethemes.in/techwind/layouts/index-it-solution.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-it-solution.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:00	83996/83996	---M-Z	200	added ('OK')	text/html	etag:%221481c-5feb0fe34184b-gzip%22	https://shreethemes.in/techwind/layouts/index-it-solution-two.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-it-solution-two.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:00	88137/88137	---M-Z	200	added ('OK')	text/html	etag:%2215849-5feb0fe3408ab-gzip%22	https://shreethemes.in/techwind/layouts/index-digital-agency.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-digital-agency.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:01	90876/90876	---M-Z	200	added ('OK')	text/html	etag:%22162fc-5fdb0d74064a9-gzip%22	https://shreethemes.in/techwind/layouts/index-restaurent.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-restaurent.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:01	123955/123955	---M-Z	200	added ('OK')	text/html	etag:%221e433-5fdb0d7404569-gzip%22	https://shreethemes.in/techwind/layouts/index-hosting.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-hosting.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:01	73344/73344	---M-Z	200	added ('OK')	text/html	etag:%2211e80-5fdb0d74064a9-gzip%22	https://shreethemes.in/techwind/layouts/index-nft.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-nft.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:01	84529/84529	---M-Z	200	added ('OK')	text/html	etag:%2214a31-5feb0fe34184b-gzip%22	https://shreethemes.in/techwind/layouts/index-hotel.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-hotel.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:01	87500/87500	---M-Z	200	added ('OK')	text/html	etag:%22155cc-5fdb0d7401689-gzip%22	https://shreethemes.in/techwind/layouts/index-cafe.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-cafe.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:02	90954/90954	---M-Z	200	added ('OK')	text/html	etag:%221634a-5feb0fe34184b-gzip%22	https://shreethemes.in/techwind/layouts/index-gym.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-gym.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:02	111194/111194	---M-Z	200	added ('OK')	text/html	etag:%221b25a-5feb0fe34472c-gzip%22	https://shreethemes.in/techwind/layouts/index-yoga.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-yoga.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:02	87863/87863	---M-Z	200	added ('OK')	text/html	etag:%2215737-5feb0fe34378b-gzip%22	https://shreethemes.in/techwind/layouts/index-spa.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-spa.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:02	82084/82084	---M-Z	200	added ('OK')	text/html	etag:%22140a4-5fdb0d7404569-gzip%22	https://shreethemes.in/techwind/layouts/index-job.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-job.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:02	83566/83566	---M-Z	200	added ('OK')	text/html	etag:%221466e-5feb0fe34378b-gzip%22	https://shreethemes.in/techwind/layouts/index-startup.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-startup.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:03	84453/84453	---M-Z	200	added ('OK')	text/html	etag:%22149e5-5feb0fe33f90b-gzip%22	https://shreethemes.in/techwind/layouts/index-business.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-business.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:03	93261/93261	---M-Z	200	added ('OK')	text/html	etag:%2216c4d-5feb0fe3408ab-gzip%22	https://shreethemes.in/techwind/layouts/index-corporate.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-corporate.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:03	79466/79466	---M-Z	200	added ('OK')	text/html	etag:%221366a-5feb0fe33f90b-gzip%22	https://shreethemes.in/techwind/layouts/index-corporate-two.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-corporate-two.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:03	94446/94446	---M-Z	200	added ('OK')	text/html	etag:%22170ee-5feb0fe3427eb-gzip%22	https://shreethemes.in/techwind/layouts/index-real-estate.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-real-estate.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:04	94743/94743	---M-Z	200	added ('OK')	text/html	etag:%2217217-5fdb0d7402629-gzip%22	https://shreethemes.in/techwind/layouts/index-consulting.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-consulting.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:04	92233/92233	---M-Z	200	added ('OK')	text/html	etag:%2216849-5feb0fe34184b-gzip%22	https://shreethemes.in/techwind/layouts/index-insurance.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-insurance.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:04	79622/79622	---M-Z	200	added ('OK')	text/html	etag:%2213706-5feb0fe33f90b-gzip%22	https://shreethemes.in/techwind/layouts/index-construction.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-construction.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:04	99285/99285	---M-Z	200	added ('OK')	text/html	etag:%22183d5-5feb0fe3427eb-gzip%22	https://shreethemes.in/techwind/layouts/index-law.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-law.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:04	7847/7847	---M-Z	200	added ('OK')	text/html	etag:%221ea7-5fdb0d74083e9-gzip%22	https://shreethemes.in/techwind/layouts/index-video.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-video.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:05	83558/83558	---M-Z	200	added ('OK')	text/html	etag:%2214666-5feb0fe3427eb-gzip%22	https://shreethemes.in/techwind/layouts/index-personal.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-personal.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:05	59188/59188	---M-Z	200	added ('OK')	text/html	etag:%22e734-5fdb0d74064a9-gzip%22	https://shreethemes.in/techwind/layouts/index-portfolio.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-portfolio.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:05	28605/28605	---M-Z	200	added ('OK')	text/html	etag:%226fbd-5fdb0d74064a9-gzip%22	https://shreethemes.in/techwind/layouts/index-photography.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-photography.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:05	93607/93607	---M-Z	200	added ('OK')	text/html	etag:%2216da7-5feb0fe34378b-gzip%22	https://shreethemes.in/techwind/layouts/index-studio.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-studio.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:05	99310/99310	---M-Z	200	added ('OK')	text/html	etag:%22183ee-5feb0fe3408ab-gzip%22	https://shreethemes.in/techwind/layouts/index-coworking.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-coworking.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:06	175707/175707	---M-Z	200	added ('OK')	text/html	etag:%222ae5b-5feb0fe3408ab-gzip%22	https://shreethemes.in/techwind/layouts/index-course.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-course.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:06	113766/113766	---M-Z	200	added ('OK')	text/html	etag:%221bc66-5feb0fe3408ab-gzip%22	https://shreethemes.in/techwind/layouts/index-event.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-event.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:06	113753/113753	---M-Z	200	added ('OK')	text/html	etag:%221bc59-5feb0fe34184b-gzip%22	https://shreethemes.in/techwind/layouts/index-hospital.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-hospital.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:06	76079/76079	---M-Z	200	added ('OK')	text/html	etag:%221292f-5fdb0d74064a9-gzip%22	https://shreethemes.in/techwind/layouts/index-phone-number.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-phone-number.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:07	80633/80633	---M-Z	200	added ('OK')	text/html	etag:%2213af9-5fdb0d74035c9-gzip%22	https://shreethemes.in/techwind/layouts/index-forums.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-forums.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:07	88816/88816	---M-Z	200	added ('OK')	text/html	etag:%2215af0-5fdb0d7407449-gzip%22	https://shreethemes.in/techwind/layouts/index-shop.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-shop.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:07	92514/92514	---M-Z	200	added ('OK')	text/html	etag:%2216962-5feb0fe3408ab-gzip%22	https://shreethemes.in/techwind/layouts/index-crypto.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-crypto.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:07	84124/84124	---M-Z	200	added ('OK')	text/html	etag:%221489c-5fdb0d7405509-gzip%22	https://shreethemes.in/techwind/layouts/index-landing-one.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-landing-one.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:07	90150/90150	---M-Z	200	added ('OK')	text/html	etag:%2216026-5feb0fe3427eb-gzip%22	https://shreethemes.in/techwind/layouts/index-landing-two.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-landing-two.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:08	93063/93063	---M-Z	200	added ('OK')	text/html	etag:%2216b87-5feb0fe3427eb-gzip%22	https://shreethemes.in/techwind/layouts/index-landing-three.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-landing-three.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:08	82125/82125	---M-Z	200	added ('OK')	text/html	etag:%22140cd-5feb0fe3427eb-gzip%22	https://shreethemes.in/techwind/layouts/index-landing-four.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-landing-four.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:08	85951/85951	---M-Z	200	added ('OK')	text/html	etag:%2214fbf-5fdb0d7407449-gzip%22	https://shreethemes.in/techwind/layouts/index-service.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-service.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:08	102858/102858	---M-Z	200	added ('OK')	text/html	etag:%22191ca-5fdb0d74035c9-gzip%22	https://shreethemes.in/techwind/layouts/index-food-blog.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-food-blog.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:08	91016/91016	---M-Z	200	added ('OK')	text/html	etag:%2216388-5fdb0d7401689-gzip%22	https://shreethemes.in/techwind/layouts/index-blog.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-blog.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:09	76012/76012	---M-Z	200	added ('OK')	text/html	etag:%22128ec-5feb0fe34184b-gzip%22	https://shreethemes.in/techwind/layouts/index-furniture.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-furniture.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:09	75897/75897	---M-Z	200	added ('OK')	text/html	etag:%2212879-5feb0fe34184b-gzip%22	https://shreethemes.in/techwind/layouts/index-landing-five.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/index-landing-five.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:09	79970/79970	---M-Z	200	added ('OK')	text/html	etag:%2213862-5feb0fe34472c-gzip%22	https://shreethemes.in/techwind/layouts/page-aboutus.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/page-aboutus.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:09	83359/83359	---M-Z	200	added ('OK')	text/html	etag:%221459f-5fdb0d740a329-gzip%22	https://shreethemes.in/techwind/layouts/page-services.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/page-services.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:09	71550/71550	---M-Z	200	added ('OK')	text/html	etag:%221177e-5fdb0d740a329-gzip%22	https://shreethemes.in/techwind/layouts/page-team.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/page-team.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:10	94134/94134	---M-Z	200	added ('OK')	text/html	etag:%2216fb6-5fdb0d740a329-gzip%22	https://shreethemes.in/techwind/layouts/page-pricing.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/page-pricing.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:10	76600/76600	---M-Z	200	added ('OK')	text/html	etag:%2212b38-5fdb0d740a329-gzip%22	https://shreethemes.in/techwind/layouts/page-testimonial.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/page-testimonial.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:10	72873/72873	---M-Z	200	added ('OK')	text/html	etag:%2211ca9-5fdb0d740e1aa-gzip%22	https://shreethemes.in/techwind/layouts/user-profile.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/user-profile.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:10	58793/58793	---M-Z	200	added ('OK')	text/html	etag:%22e5a9-5fdb0d740e1aa-gzip%22	https://shreethemes.in/techwind/layouts/user-billing.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/user-billing.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:11	69028/69028	---M-Z	200	added ('OK')	text/html	etag:%2210da4-5fdb0d740e1aa-gzip%22	https://shreethemes.in/techwind/layouts/user-payment.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/user-payment.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:11	53189/53189	---M-Z	200	added ('OK')	text/html	etag:%22cfc5-5fdb0d740e1aa-gzip%22	https://shreethemes.in/techwind/layouts/user-invoice.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/user-invoice.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:11	62631/62631	---M-Z	200	added ('OK')	text/html	etag:%22f4a7-5fdb0d740e1aa-gzip%22	https://shreethemes.in/techwind/layouts/user-social.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/user-social.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:11	61903/61903	---M-Z	200	added ('OK')	text/html	etag:%22f1cf-5fdb0d740e1aa-gzip%22	https://shreethemes.in/techwind/layouts/user-notification.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/user-notification.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:11	65869/65869	---M-Z	200	added ('OK')	text/html	etag:%221014d-5fdb0d740e1aa-gzip%22	https://shreethemes.in/techwind/layouts/user-setting.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/user-setting.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:12	95879/95879	---M-Z	200	added ('OK')	text/html	etag:%2217687-5fdb0d740d20a-gzip%22	https://shreethemes.in/techwind/layouts/property-listing.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/property-listing.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:12	58370/58370	---M-Z	200	added ('OK')	text/html	etag:%22e402-5fdb0d740d20a-gzip%22	https://shreethemes.in/techwind/layouts/property-detail.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/property-detail.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:12	89937/89937	---M-Z	200	added ('OK')	text/html	etag:%2215f51-5fdb0d74006e9-gzip%22	https://shreethemes.in/techwind/layouts/course-listing.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/course-listing.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:12	66291/66291	---M-Z	200	added ('OK')	text/html	etag:%22102f3-5feb0fe33e96b-gzip%22	https://shreethemes.in/techwind/layouts/course-detail.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/course-detail.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:12	58224/58224	---M-Z	200	added ('OK')	text/html	etag:%22e370-5fdb0d7409389-gzip%22	https://shreethemes.in/techwind/layouts/nft-explore.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/nft-explore.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:13	47449/47449	---M-Z	200	added ('OK')	text/html	etag:%22b959-5fdb0d74083e9-gzip%22	https://shreethemes.in/techwind/layouts/nft-auction.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/nft-auction.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:13	44272/44272	---M-Z	200	added ('OK')	text/html	etag:%22acf0-5fdb0d74083e9-gzip%22	https://shreethemes.in/techwind/layouts/nft-collection.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/nft-collection.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:13	41345/41345	---M-Z	200	added ('OK')	text/html	etag:%22a181-5fdb0d74083e9-gzip%22	https://shreethemes.in/techwind/layouts/nft-creators.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/nft-creators.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:13	58549/58549	---M-Z	200	added ('OK')	text/html	etag:%22e4b5-5fdb0d74083e9-gzip%22	https://shreethemes.in/techwind/layouts/nft-creator-profile.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/nft-creator-profile.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:14	48952/48952	---M-Z	200	added ('OK')	text/html	etag:%22bf38-5fdb0d74083e9-gzip%22	https://shreethemes.in/techwind/layouts/nft-creator-profile-edit.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/nft-creator-profile-edit.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:14	43901/43901	---M-Z	200	added ('OK')	text/html	etag:%22ab7d-5fdb0d7409389-gzip%22	https://shreethemes.in/techwind/layouts/nft-wallet.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/nft-wallet.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:14	33219/33219	---M-Z	200	added ('OK')	text/html	etag:%2281c3-5fdb0d74083e9-gzip%22	https://shreethemes.in/techwind/layouts/nft-create-item.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/nft-create-item.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:14	52647/52647	---M-Z	200	added ('OK')	text/html	etag:%22cda7-5fdb0d7409389-gzip%22	https://shreethemes.in/techwind/layouts/nft-detail.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/nft-detail.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:14	90274/90274	---M-Z	200	added ('OK')	text/html	etag:%22160a2-5feb0fe33e96b-gzip%22	https://shreethemes.in/techwind/layouts/food-recipe.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/food-recipe.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:15	61432/61432	---M-Z	200	added ('OK')	text/html	etag:%22eff8-5fdb0d740d20a-gzip%22	https://shreethemes.in/techwind/layouts/shop-grid.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/shop-grid.html	(from https://shreethemes.in/techwind/layouts/index.html)
11:49:15	72636/72636	---M-Z	200	added ('OK')	text/html	etag:%2211bbc-5fdb0d740d20a-gzip%22	https://shreethemes.in/techwind/layouts/shop-grid-two.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/shop-grid-two.html	(from https://shreethemes.in/techwind/layouts/index.html)
